second,cLeaf,cStem,cFruit
6798000,97351.8687557,380762.160599,286261.443671
6798300,97353.7073711,380772.129507,286261.790085
6798600,97355.4980987,380782.098834,286262.103095
6798900,97357.265453,380792.068836,286262.40042
6799200,97358.9969111,380802.039876,286262.673659
6799500,97360.6962389,380812.012423,286262.926854
6799800,97362.3707207,380821.986136,286263.164549
6800100,97364.0159729,380831.961576,286263.385242
6800400,97365.626975,380841.939403,286263.58709
6800700,97367.2074108,380851.92053,286263.781562
6801000,97368.7621338,380861.906786,286263.959769
6801300,97370.2911692,380871.899964,286264.111298
6801600,97371.7948609,380881.901336,286264.236942
6801900,97373.2742328,380891.911002,286264.346208
6802200,97374.7288622,380901.929009,286264.444204
6802500,97376.1596334,380911.954739,286264.533811
6802800,97377.5652129,380921.988237,286264.613547
6803100,97378.9486958,380932.028355,286264.682777
6803400,97380.3091398,380942.075301,286264.739654
6803700,97381.6450971,380952.129531,286264.783084
6804000,97382.9579168,380962.190668,286264.814488
6804300,97384.2480296,380972.258597,286264.833374
6804600,97385.5148623,380982.333573,286264.838334
6804900,97386.7598177,380992.415271,286264.829533
6805200,97387.9773387,381002.505567,286264.803001
6805500,97389.1827571,381012.599693,286264.768776
6805800,97390.3605286,381022.702594,286264.717341
6806100,97391.5177437,381032.812026,286264.654812
6806400,97392.6603315,381042.926096,286264.584643
6806700,97393.7722854,381053.049758,286264.501743
6807000,97394.8704393,381063.177649,286264.414314
6807300,97395.9456221,381073.312489,286264.319751
6807600,97397.0005199,381083.45329,286264.21907
6807900,97398.0353194,381093.599868,286264.111466
6808200,97399.0498576,381103.752159,286263.995929
6808500,97400.0456951,381113.909651,286263.872591
6808800,97401.0184136,381124.073458,286263.739398
6809100,97401.9730354,381134.24212,286263.598825
6809400,97402.9097127,381144.415529,286263.451349
6809700,97403.8285973,381154.593578,286263.297459
6810000,97404.7274584,381164.776746,286263.136928
6810300,97405.5966154,381174.967249,286262.967023
6810600,97406.4624141,381185.158582,286262.796059
6810900,97407.3034439,381195.355746,286262.617322
6811200,97408.1275035,381205.556906,286262.43326
6811500,97408.9398134,381215.760695,286262.245414
6811800,97409.7231341,381225.97097,286262.048234
6812100,97410.5064549,381236.181246,286261.851054
6812400,97411.2503821,381246.399548,286261.640479
6812700,97411.9936448,381256.617985,286261.429679
6813000,97412.7078978,381266.839457,286261.202372
6813300,97413.4083986,381277.062369,286260.967241
6813600,97414.0792672,381287.275401,286260.679534
6813900,97414.7004091,381297.471855,286260.3036
6814200,97415.2892603,381307.644829,286259.834583
6814500,97415.4382347,381317.497942,286258.097543
6814800,97415.5872091,381327.351055,286256.360503
6815100,97414.9318403,381336.578664,286252.133637
6815400,97413.0487776,381344.839636,286244.06919
6815700,97408.5312109,381351.00285,286227.780528
6816000,97400.4591814,381354.306188,286200.633908
6816300,97388.5563217,381354.480809,286162.277839
6816600,97373.1396636,381351.699675,286114.541425
6816900,97355.5512162,381347.024861,286061.662256
6817200,97336.0804978,381340.61387,286005.181084
6817500,97315.4443209,381332.996635,285947.535737
6817800,97294.0977323,381324.51905,285890.065918
6818100,97272.3659896,381315.482696,285833.283027
6818400,97250.3815953,381305.962207,285777.663364
6818700,97228.2781355,381296.045889,285723.545224
6819000,97206.1611186,381285.825506,285671.024538
6819300,97184.0888654,381275.367873,285620.025222
6819600,97162.1321772,381264.655083,285570.955785
6819900,97140.2162768,381253.861352,285522.516312
6820200,97118.517196,381242.853556,285476.212317
6820500,97096.8824233,381231.782268,285430.541699
6820800,97075.5280244,381220.543711,285386.967227
6821100,97054.2352576,381209.268385,285343.853533
6821400,97033.26354,381197.85694,285302.756979
6821700,97012.340503,381186.424856,285261.966285
6822000,96991.6733677,381174.906361,285222.607956
6822300,96971.6062968,381163.628026,285185.702009
6822600,96952.5929619,381152.976456,285152.678198
6822900,96934.8422518,381143.118555,285124.167569
6823200,96918.3705789,381134.093245,285100.124826
6823500,96903.1663179,381125.90996,285080.428324
6823800,96889.2250639,381118.57631,285064.989167
6824100,96876.6352194,381112.16474,285054.02971
6824400,96865.3578033,381106.665207,285047.352268
6824700,96855.4074768,381102.098707,285044.926653
6825000,96846.6188301,381098.354502,285046.143932
6825300,96838.8552652,381095.338211,285050.493878
6825600,96831.9963921,381092.964701,285057.520615
6825900,96826.28551,381091.40316,285067.672311
6826200,96820.5976082,381089.857861,285077.885792
6826500,96815.774748,381088.922484,285090.363449
6826800,96811.4629505,381088.343559,285104.003714
6827100,96807.5652401,381088.048288,285118.398233
6827400,96803.9329187,381087.931374,285133.163319
6827700,96800.5388349,381087.970974,285148.143465
6828000,96797.3352955,381088.131968,285163.172063
6828300,96794.2864268,381088.388011,285178.126249
6828600,96791.3869686,381088.730197,285192.825283
6828900,96788.5778014,381089.12218,285207.297386
6829200,96785.8032131,381089.531895,285221.640352
6829500,96783.1779946,381090.018213,285235.425485
6829800,96780.552776,381090.50453,285249.210619
6830100,96778.052262,381091.045191,285262.231196
6830400,96775.5605621,381091.589694,285275.197734
6830700,96773.1378937,381092.158474,285287.566807
6831000,96770.7477122,381092.738681,285299.654708
6831300,96768.4066675,381093.331117,285311.182002
6831600,96766.1318321,381093.940031,285321.953908
6831900,96763.8569966,381094.548946,285332.725813
6832200,96761.5821612,381095.157861,285343.497719
6832500,96759.3073257,381095.766776,285354.269624
6832800,96757.149713,381096.399886,285363.618152
6833100,96755.0113184,381097.036962,285372.733323
6833400,96752.8729238,381097.674039,285381.848494
6833700,96750.7345292,381098.311115,285390.963666
6834000,96748.6304912,381098.953595,285399.645069
6834300,96746.6096357,381099.609157,285407.276258
6834600,96744.5887801,381100.264719,285414.907446
6834900,96742.5679245,381100.920281,285422.538635
6835200,96740.547069,381101.575843,285430.169823
6835500,96738.6034877,381102.241873,285436.860874
6835800,96736.689151,381102.911864,285443.19613
6836100,96734.7748143,381103.581855,285449.531385
6836400,96732.8604775,381104.251847,285455.866641
6836700,96730.9625721,381104.923806,285462.017142
6837000,96729.1518347,381105.606208,285467.187527
6837300,96727.3410973,381106.288609,285472.357911
6837600,96725.5303599,381106.971011,285477.528296
6837900,96723.7196225,381107.653412,285482.698681
6838200,96721.908885,381108.335813,285487.869065
6838500,96720.1982399,381109.028999,285492.010315
6838800,96718.4887342,381109.722307,285496.139849
6839100,96716.7792286,381110.415615,285500.269382
6839400,96715.0697229,381111.108923,285504.398916
6839700,96713.3602173,381111.802231,285508.528449
6840000,96711.7217239,381112.503076,285512.006562
6840300,96710.0989369,381113.205587,285515.340594
6840600,96708.4761499,381113.908099,285518.674626
6840900,96706.8533628,381114.610611,285522.008659
6841200,96705.2705028,381115.317692,285525.028958
6841500,96703.7220741,381116.028713,285527.778708
6841800,96702.1736454,381116.739733,285530.528458
6842100,96700.6252167,381117.450754,285533.278208
6842400,96699.0949602,381118.164023,285535.905356
6842700,96697.6177876,381118.883862,285538.174364
6843000,96696.1406151,381119.6037,285540.443372
6843300,96694.6634425,381120.323538,285542.712381
6843600,96693.1862699,381121.043377,285544.981389
6843900,96691.7836552,381121.778443,285546.883959
6844200,96690.3831017,381122.513931,285548.7764
6844500,96688.9825481,381123.249419,285550.66884
6844800,96687.5819946,381123.984907,285552.56128
6845100,96686.251009,381124.746148,285554.298551
6845400,96684.9511078,381125.518897,285555.966489
6845700,96683.6512065,381126.291645,285557.634427
6846000,96682.3513053,381127.064393,285559.302365
6846300,96681.1069108,381127.866125,285560.959095
6846600,96679.9521585,381128.714664,285562.597724
6846900,96678.7974062,381129.563203,285564.236353
6847200,96677.642654,381130.411742,285565.874982
6847500,96676.5107459,381131.275884,285567.551827
6847800,96675.6661542,381132.336279,285569.709315
6848100,96674.8215626,381133.396674,285571.866804
6848400,96673.9769709,381134.457068,285574.024292
6848700,96673.1323793,381135.517463,285576.18178
6849000,96672.748362,381136.925111,285579.405266
6849300,96672.5059123,381138.439494,285582.95641
6849600,96672.2634626,381139.953878,285586.507553
6849900,96672.0210128,381141.468261,285590.058696
6850200,96672.1967388,381143.311529,285594.615532
6850500,96672.8710716,381145.546939,285600.371491
6850800,96673.5454044,381147.782348,285606.127451
6851100,96674.2197372,381150.017758,285611.883411
6851400,96674.89407,381152.253167,285617.63937
6851700,96676.5249348,381155.266956,285625.604246
6852000,96678.4463197,381158.517155,285634.240019
6852300,96680.3677046,381161.767354,285642.875793
6852600,96682.2890894,381165.017553,285651.511566
6852900,96684.3136518,381168.354344,285660.365159
6853200,96687.5589273,381172.715612,285671.795828
6853500,96690.8042028,381177.076881,285683.226496
6853800,96694.0494783,381181.43815,285694.657164
6854100,96697.5334208,381186.007144,285706.511868
6854400,96702.000252,381191.4316,285720.112848
6854700,96706.4670831,381196.856056,285733.713829
6855000,96710.9339143,381202.280512,285747.31481
6855300,96715.7551761,381208.027467,285761.386944
6855600,96721.3550106,381214.482852,285776.494054
6855900,96726.954845,381220.938238,285791.601164
6856200,96732.5546795,381227.393623,285806.708273
6856500,96738.5731185,381234.253893,285822.115092
6856800,96745.1458444,381241.650282,285837.918764
6857100,96751.7185703,381249.046672,285853.722437
6857400,96758.2912962,381256.443061,285869.52611
6857700,96765.2861766,381264.285793,285885.263016
6858000,96772.6296612,381272.497103,285900.944788
6858300,96779.9731458,381280.708412,285916.62656
6858600,96787.3166304,381288.919722,285932.308332
6858900,96795.0298334,381297.583081,285947.423072
6859200,96802.9291541,381306.474004,285962.252367
6859500,96810.8284747,381315.364927,285977.081662
6859800,96818.7277954,381324.25585,285991.910957
6860100,96826.8351625,381333.484326,286005.782523
6860400,96835.0586579,381342.901218,286019.119498
6860700,96843.2821533,381352.31811,286032.456474
6861000,96851.5056487,381361.735003,286045.79345
6861300,96859.7954775,381371.381117,286057.973725
6861600,96868.1262411,381381.168686,286069.440191
6861900,96876.4570047,381390.956255,286080.906657
6862200,96884.7877684,381400.743825,286092.373123
6862500,96893.0756585,381410.673561,286102.634409
6862800,96901.3343661,381420.700066,286112.075374
6863100,96909.5930737,381430.726571,286121.516339
6863400,96917.8517813,381440.753076,286130.957304
6863700,96925.9814964,381450.851741,286139.234916
6864000,96934.014542,381461.004485,286146.64069
6864300,96942.0475876,381471.157228,286154.046463
6864600,96950.0806332,381481.309971,286161.452236
6864900,96958.0406601,381491.488307,286168.33185
6865200,96965.8800564,381501.70474,286174.381212
6865500,96973.633514,381511.930327,286180.00675
6865800,96981.290238,381522.163829,286185.199623
6866100,96988.8771099,381532.40196,286190.101407
6866400,96996.3732541,381542.644671,286194.65049
6866700,97003.7809198,381552.890227,286198.884352
6867000,97011.0754108,381563.137402,286202.75906
6867300,97018.1891863,381573.384619,286206.131555
6867600,97025.3029617,381583.631836,286209.50405
6867900,97032.2482363,381593.876575,286212.475447
6868200,97039.1526655,381604.120714,286215.349615
6868500,97045.9580902,381614.362096,286218.023186
6868800,97052.6535267,381624.600415,286220.473905
6869100,97059.30389,381634.837005,286222.852292
6869400,97065.6831446,381645.063196,286224.795616
6869700,97072.0623991,381655.289387,286226.738941
6870000,97078.4416537,381665.515578,286228.682265
6870300,97084.7201216,381675.736995,286230.495932
6870600,97090.7720658,381685.94768,286232.018187
6870900,97096.82401,381696.158365,286233.540442
6871200,97102.8759542,381706.36905,286235.062697
6871500,97108.775571,381716.571249,286236.430875
6871800,97114.5056694,381726.764004,286237.627586
6872100,97120.2357679,381736.95676,286238.824298
6872400,97125.9658663,381747.149515,286240.021009
6872700,97131.6059341,381757.336854,286241.130261
6873000,97137.1564184,381767.518609,286242.151945
6873300,97142.6292124,381777.695278,286243.096899
6873600,97148.0161816,381787.865989,286243.954028
6873900,97153.3215463,381798.030695,286244.726212
6874200,97158.5461332,381808.189104,286245.41479
6874500,97163.6632797,381818.338407,286245.997046
6874800,97168.7804263,381828.487711,286246.579302
6875100,97173.7545259,381838.624028,286247.040483
6875400,97178.7129763,381848.758924,286247.488418
6875700,97183.5607922,381858.882988,286247.870662
6876000,97188.3516395,381869.00126,286248.228706
6876300,97193.0505242,381879.109808,286248.564563
6876600,97197.670431,381889.20956,286248.896386
6876900,97202.2385421,381899.303479,286249.226571
6877200,97206.7029574,381909.385322,286249.559634
6877500,97211.0785258,381919.45617,286249.897096
6877800,97215.3814179,381929.518025,286250.238157
6878100,97219.6843099,381939.57988,286250.579217
6878400,97223.8453998,381949.623364,286250.923714
6878700,97227.9430767,381959.658633,286251.269748
6879000,97232.0407535,381969.693902,286251.615781
6879300,97235.9722053,381979.706274,286251.957146
6879600,97239.870075,381989.714021,286252.297567
6879900,97243.7679447,381999.721767,286252.637989
6880200,97247.476942,382009.701962,286252.969001
6880500,97251.1806708,382019.681388,286253.29975
6880800,97254.8699128,382029.658624,286253.629732
6881100,97258.4368921,382039.617343,286253.953459
6881400,97261.938568,382049.56594,286254.275248
6881700,97265.375945,382059.504362,286254.594918
6882000,97268.7498984,382069.432586,286254.911632
6882300,97272.0555677,382079.349684,286255.223578
6882600,97275.3050951,382089.257561,286255.530574
6882900,97278.4866021,382099.154095,286255.8292
6883200,97281.6286309,382109.044015,286256.122584
6883500,97284.6860643,382118.919583,286256.402463
6883800,97287.695173,382128.78681,286256.673577
6884100,97290.6595306,382138.646313,286256.936573
6884400,97293.539341,382148.490984,286257.183597
6884700,97296.3678113,382158.326451,286257.420707
6885000,97299.1082775,382168.146094,286257.640773
6885300,97301.8487436,382177.965737,286257.860838
6885600,97304.5714857,382187.782145,286258.0774
6885900,97307.139383,382197.570288,286258.26336
6886200,97309.7072802,382207.35843,286258.44932
6886500,97312.2751774,382217.146573,286258.63528
6886800,97314.7499951,382226.917567,286258.80305
6887100,97317.1640901,382236.678023,286259.079404
6887400,97319.5321008,382246.433035,286259.428636
6887700,97321.8546352,382256.185137,286259.804303
6888000,97324.1379843,382265.936545,286260.182226
6888300,97326.3747188,382275.689459,286260.547195
6888600,97328.5786811,382285.444796,286260.898004
6888900,97330.745636,382295.203788,286261.231235
6889200,97332.8767976,382304.967413,286261.546227
6889500,97334.972888,382314.736582,286261.842953
6889800,97337.0257708,382324.513778,286262.117328
6890100,97339.0552484,382334.296102,286262.379947
6890400,97341.0563074,382344.084651,286262.628294
6890700,97343.0144778,382353.883929,286262.855945
6891000,97344.9575289,382363.68716,286263.076433
6891300,97346.8612151,382373.501133,286263.278396
6891600,97348.7336102,382383.323621,286263.464235
6891900,97350.5766658,382393.153162,286263.631647
6892200,97352.385309,382402.987933,286263.768989
6892500,97354.1014855,382412.795593,286263.726413
6892800,97355.8082436,382422.600018,286263.664396
6893100,97357.105288,382432.131676,286262.448487
6893400,97358.341688,382441.62296,286261.061783
6893700,97358.5747885,382450.355829,286256.598948
6894000,97357.4057368,382457.996726,286247.764661
6894300,97353.3928789,382463.391018,286230.101012
6894600,97345.6165929,382465.775299,286201.025728
6894900,97333.7285836,382464.819098,286160.07221
6895200,97318.5280157,382461.097575,286110.423428
6895500,97301.0513789,382455.390138,286055.749018
6895800,97281.8550729,382448.081354,285998.280292
6896100,97261.6673535,382439.742502,285940.143481
6896400,97240.8300434,382430.634049,285882.306275
6896700,97219.5776129,382420.927495,285825.410912
6897000,97198.080541,382410.760763,285769.775259
6897300,97176.4489632,382400.170957,285715.87813
6897600,97154.7948951,382389.399022,285662.938238
6897900,97133.1547157,382378.332208,285611.840878
6898200,97111.6029566,382367.070433,285562.370803
6898500,97090.1254025,382355.684379,285514.017754
6898800,97068.7980111,382344.126354,285467.422543
6899100,97047.6260602,382332.449974,285422.244939
6899400,97026.5818247,382320.68926,285378.139774
6899700,97005.7943017,382308.789735,285335.970699
6900000,96985.0067787,382296.890209,285293.801623
6900300,96964.5848953,382284.853029,285253.942221
6900600,96944.2079577,382272.798927,285214.366734
6900900,96924.0829454,382260.67642,285176.164741
6901200,96904.1290723,382248.507442,285138.895798
6901500,96884.30197,382236.312136,285102.243686
6901800,96864.7700722,382224.055518,285067.027959
6902100,96845.2403966,382211.798537,285031.822073
6902400,96826.1225449,382199.474204,284998.439957
6902700,96807.0046932,382187.149871,284965.057841
6903000,96788.2232117,382174.784685,284933.017975
6903300,96769.5789126,382162.402837,284901.525521
6903600,96750.9346134,382150.020989,284870.033067
6903900,96732.5525309,382137.61296,284839.52664
6904200,96714.3899704,382125.183013,284809.845693
6904500,96696.22741,382112.753065,284780.164745
6904800,96678.4676948,382100.293525,284751.883159
6905100,96660.7163764,382087.833368,284723.630741
6905400,96643.1281112,382075.364247,284695.911302
6905700,96625.7698334,382062.882483,284668.943634
6906000,96608.4115555,382050.400719,284641.975966
6906300,96591.37208,382037.9064,284615.995144
6906600,96574.388811,382025.409866,284590.188309
6906900,96557.5124265,382012.910673,284564.695375
6907200,96540.9036805,382000.404817,284539.98845
6907500,96524.2949345,381987.898961,284515.281526
6907800,96507.800652,381975.390913,284490.903651
6908100,96491.5086603,381962.87981,284467.098451
6908400,96475.3380205,381950.368037,284443.624288
6908700,96459.5296967,381938.028511,284421.290829
6909000,96444.3762077,381926.104714,284401.105759
6909300,96430.0894552,381914.768976,284383.784954
6909600,96416.8294313,381904.156648,284369.868481
6909900,96404.9641831,381894.550316,284360.578148
6910200,96394.5529497,381886.01237,284356.096573
6910500,96385.2578256,381878.300649,284355.294259
6910800,96377.6356991,381871.835506,284359.961908
6911100,96371.3811516,381866.396866,284369.050843
6911400,96366.4158899,381861.931939,284382.260978
6911700,96362.7660181,381858.465888,284399.600933
6912000,96359.8944058,381855.593841,284419.329747
6912300,96357.9798252,381853.454848,284441.932426
6912600,96356.8454644,381851.916668,284466.763945
6912900,96356.2792636,381850.818596,284493.095921
6913200,96356.1768237,381850.082819,284520.498338
6913500,96356.3946075,381849.599434,284548.525439
6913800,96356.8757556,381849.325721,284576.959654
6914100,96357.5645858,381849.219681,284605.596734
6914400,96358.4334128,381849.262189,284634.247147
6914700,96359.4502768,381849.429281,284662.787677
6915000,96360.4977242,381849.624046,284691.209154
6915300,96361.6781897,381849.939171,284719.112823
6915600,96362.8633782,381850.259226,284746.965759
6915900,96364.119509,381850.653337,284774.056657
6916200,96365.3969281,381851.072621,284800.776462
6916500,96366.6975051,381851.51929,284827.092584
6916800,96368.0230666,381852.000433,284852.734995
6917100,96369.362069,381852.505415,284877.760146
6917400,96370.7099396,381853.027928,284902.29073
6917700,96372.0643298,381853.567864,284926.236345
6918000,96373.4222778,381854.124567,284949.508405
6918300,96374.781006,381854.688834,284972.442695
6918600,96376.1401635,381855.267765,284994.678436
6918900,96377.498019,381855.857277,285016.346028
6919200,96378.8541565,381856.455413,285037.525237
6919500,96380.2077076,381857.062871,285058.148515
6919800,96381.5550563,381857.684723,285077.833335
6920100,96382.9018578,381858.307845,285097.435362
6920400,96384.2406045,381858.944204,285116.095133
6920700,96385.5769641,381859.584486,285134.47566
6921000,96386.9058517,381860.234644,285152.113357
6921300,96388.2302341,381860.890757,285169.303175
6921600,96389.5485618,381861.554076,285185.944041
6921900,96390.8602326,381862.225318,285201.981368
6922200,96392.1676527,381862.901433,285217.654029
6922500,96393.4663946,381863.587496,285232.582209
6922800,96394.7624641,381864.276624,285247.290157
6923100,96396.0464614,381864.979591,285261.003218
6923400,96397.3304586,381865.682559,285274.716278
6923700,96398.6087234,381866.392289,285287.969868
6924000,96399.8780751,381867.112533,285300.509063
6924300,96401.1456289,381867.834966,285312.908419
6924600,96402.4023084,381868.570638,285324.462026
6924900,96403.6589878,381869.30631,285336.015633
6925200,96404.9045342,381870.055635,285346.740963
6925500,96406.1487375,381870.806606,285357.366376
6925800,96407.3849402,381871.567265,285367.431542
6926100,96408.6166975,381872.333307,285377.185411
6926400,96409.8435216,381873.105164,285386.618367
6926700,96411.0627353,381873.885992,285395.556264
6927000,96412.2797655,381874.669328,285404.364
6927300,96413.4837899,381875.4676,285412.396465
6927600,96414.6878144,381876.265872,285420.428931
6927900,96415.8918388,381877.064144,285428.461397
6928200,96417.0840554,381877.875759,285435.841143
6928500,96418.2706433,381878.693839,285442.924206
6928800,96419.4517236,381879.518394,285449.723092
6929100,96420.6273787,381880.349476,285456.247865
6929400,96421.7965557,381881.188575,285462.454646
6929700,96422.9591211,381882.036014,285468.343013
6930000,96424.1216864,381882.883453,285474.23138
6930300,96425.2770287,381883.74368,285479.718251
6930600,96426.4299932,381884.608118,285485.072957
6930900,96427.5829727,381885.487667,285490.143076
6931200,96428.735959,381886.373968,285495.086064
6931500,96429.8991173,381887.281889,285499.824144
6931800,96431.0682473,381888.202503,285504.44193
6932100,96432.259045,381889.152372,285508.931709
6932400,96433.4662574,381890.124403,285513.324515
6932700,96434.7050888,381891.132224,285517.654117
6933000,96435.9745621,381892.174727,285521.92247
6933300,96437.3007286,381893.274082,285526.200892
6933600,96438.6971103,381894.44385,285530.491785
6933900,96440.093492,381895.613617,285534.782678
6934200,96441.5409034,381896.831527,285539.132264
6934500,96443.118582,381898.170192,285543.662322
6934800,96444.8205379,381899.618078,285548.449617
6935100,96446.6870673,381901.207322,285553.622174
6935400,96448.7610352,381902.972294,285559.31213
6935700,96451.20518,381905.048214,285565.95068
6936000,96454.0823211,381907.487157,285573.701257
6936300,96456.9594623,381909.9261,285581.451834
6936600,96460.1284313,381912.611013,285589.92563
6936900,96464.0811918,381915.956551,285600.341853
6937200,96468.0339523,381919.30209,285610.758076
6937500,96472.2508244,381922.872362,285621.789156
6937800,96477.4405707,381927.270454,285635.08511
6938100,96482.630317,381931.668545,285648.381064
6938400,96488.0307095,381936.248331,285662.125631
6938700,96494.5732397,381941.813269,285678.302603
6939000,96501.1157699,381947.378208,285694.479574
6939300,96507.7979973,381953.066514,285710.908748
6939600,96515.7672624,381959.891404,285729.661473
6939900,96523.7365276,381966.716294,285748.414198
6940200,96531.7057928,381973.541184,285767.166923
6940500,96540.6383798,381981.251893,285787.137886
6940800,96549.9284771,381989.291349,285807.560965
6941100,96559.2185743,381997.330806,285827.984044
6941400,96568.8484401,382005.701718,285848.568567
6941700,96579.0803893,382014.659983,285869.439176
6942000,96589.3123384,382023.618248,285890.309784
6942300,96599.875708,382032.925319,285910.986609
6942600,96610.6592199,382042.494481,285931.140021
6942900,96621.5553667,382052.220562,285950.75708
6943200,96632.5345772,382062.087733,285969.697817
6943500,96643.5561941,382072.06097,285987.918874
6943800,96654.5894745,382082.119549,286005.329927
6944100,96665.6051976,382092.24149,286021.878788
6944400,96676.5540701,382102.415312,286037.235816
6944700,96687.4826887,382112.601547,286052.268688
6945000,96698.2873625,382122.818785,286065.852345
6945300,96709.0720479,382133.041023,286079.202288
6945600,96719.6929542,382143.280608,286091.025139
6945900,96730.2941798,382153.521571,286102.68532
6946200,96740.7320757,382163.772205,286113.047544
6946500,96751.1284796,382174.024294,286123.1299
6946800,96761.3553061,382184.282332,286132.068432
6947100,96771.5821325,382194.540371,286141.006965
6947400,96781.6217066,382204.800037,286148.854958
6947700,96791.6025496,382215.060213,286156.360907
6948000,96801.5017705,382225.319855,286163.462303
6948300,96811.2321618,382235.578393,286169.726911
6948600,96820.9625532,382245.83693,286175.99152
6948900,96830.4686912,382256.092274,286181.311427
6949200,96839.9472708,382266.347225,286186.51524
6949500,96849.3084838,382276.599909,286191.297881
6949800,96858.5292394,382286.849878,286195.576487
6950100,96867.7499949,382297.099847,286199.855094
6950400,96876.7333078,382307.344383,286203.430426
6950700,96885.6914138,382317.588342,286206.931098
6951000,96894.5574099,382327.829863,286210.212905
6951300,96903.2544614,382338.066912,286213.093277
6951600,96911.9515128,382348.303961,286215.97365
6951900,96920.4406363,382358.534698,286218.459981
6952200,96928.8783118,382368.763874,286220.848813
6952500,96937.2514954,382378.990844,286223.137965
6952800,96945.4316728,382389.21121,286225.128803
6953100,96953.6118502,382399.431576,286227.119641
6953400,96961.596009,382409.644414,286228.858962
6953700,96969.4958654,382419.854015,286230.490114
6954000,96977.3957218,382430.063616,286232.121265
6954300,96985.1008722,382440.264688,286233.550736
6954600,96992.6983479,382450.461043,286234.868675
6954900,97000.2958235,382460.657398,286236.186614
6955200,97007.7176058,382470.845062,286237.364299
6955500,97015.0165652,382481.02665,286238.443935
6955800,97022.3155245,382491.208238,286239.523572
6956100,97029.4576986,382501.381254,286240.507387
6956400,97036.4626123,382511.546766,286241.407313
6956700,97043.467526,382521.712278,286242.307239
6957000,97050.3341861,382531.869456,286243.140199
6957300,97057.0497727,382542.017526,286243.899983
6957600,97063.7653594,382552.165596,286244.659767
6957900,97070.3608449,382562.30573,286245.373325
6958200,97076.7921621,382572.435017,286246.023693
6958500,97083.2234794,382582.564303,286246.674061
6958800,97089.5504189,382592.686002,286247.293117
6959100,97095.6974335,382602.794624,286247.858197
6959400,97101.844448,382612.903245,286248.423276
6959700,97107.9357227,382623.007469,286248.975306
6960000,97113.7992026,382633.093718,286249.474006
6960300,97119.6626825,382643.179966,286249.972707
6960600,97125.5189472,382653.265601,286250.469975
6960900,97131.1053675,382663.328247,286250.913678
6961200,97136.6917878,382673.390893,286251.357382
6961500,97142.2782081,382683.45354,286251.801085
6961800,97147.633352,382693.494959,286252.202355
6962100,97152.9494302,382703.532791,286252.596457
6962400,97158.2655085,382713.570624,286252.990559
6962700,97163.4011335,382723.590578,286253.351042
6963000,97168.4537567,382733.602308,286253.696062
6963300,97173.5063799,382743.614037,286254.041082
6963600,97178.413977,382753.610221,286254.356601
6963900,97183.1846689,382763.591729,286254.644269
6964200,97187.9553607,382773.573237,286254.931937
6964500,97192.7260525,382783.554746,286255.219605
6964800,97197.2904169,382793.512031,286255.464662
6965100,97201.762793,382803.458518,286255.690721
6965400,97206.2351692,382813.405004,286255.916779
6965700,97210.7075453,382823.35149,286256.142838
6966000,97214.9300842,382833.26579,286256.329117
6966300,97219.1149211,382843.175233,286256.509393
6966600,97223.2997579,382853.084675,286256.689669
6966900,97227.4718404,382862.992331,286256.868746
6967200,97231.3801274,382872.863024,286257.023042
6967500,97235.2884145,382882.733718,286257.177339
6967800,97239.1967015,382892.604412,286257.331635
6968100,97243.0458255,382902.466264,286257.482483
6968400,97246.6892336,382912.297375,286257.621342
6968700,97250.3326416,382922.128485,286257.760202
6969000,97253.9760497,382931.959596,286257.899062
6969300,97257.5099679,382941.773438,286258.031978
6969600,97260.8800595,382951.561443,286258.156002
6969900,97264.2501511,382961.349449,286258.280026
6970200,97267.6202428,382971.137454,286258.404049
6970500,97270.9903344,382980.925459,286258.528073
6970800,97274.0992863,382990.670424,286258.639797
6971100,97277.1909039,383000.412531,286258.750705
6971400,97280.2825214,383010.154639,286258.861613
6971700,97283.374139,383019.896747,286258.972521
6972000,97286.3420539,383029.61827,286259.081891
6972300,97289.1731938,383039.317034,286259.189562
6972600,97292.0043338,383049.015798,286259.297233
6972900,97294.8354737,383058.714562,286259.404903
6973200,97297.6651117,383068.413075,286259.512584
6973500,97300.3437675,383078.087544,286259.720389
6973800,97302.9693037,383087.757751,286259.996262
6974100,97305.5518376,383097.426947,286260.291922
6974400,97308.0871697,383107.09738,286260.589598
6974700,97310.5821939,383116.770535,286260.879486
6975000,97313.0357016,383126.44743,286261.156407
6975300,97315.4478462,383136.128218,286261.414794
6975600,97317.806719,383145.810455,286261.633176
6975900,97320.1220403,383155.48611,286261.793635
6976200,97322.3752192,383165.147774,286261.856912
6976500,97324.444106,383174.709849,286261.463067
6976800,97326.1933532,383184.047577,286260.13273
6977100,97327.5783463,383193.123994,286257.719154
6977400,97327.6431527,383201.193488,286251.208064
6977700,97325.0664841,383207.191555,286236.453243
6978000,97318.9624904,383210.38606,286210.92818
6978300,97308.8756697,383210.372177,286173.724856
6978600,97295.1082364,383207.311472,286126.739524
6978900,97278.9507875,383202.211333,286074.117315
6979200,97260.7322509,383195.256115,286017.669795
6979500,97241.3391178,383187.14518,285959.992884
6979800,97221.1274342,383178.133688,285902.265411
6980100,97200.4290648,383168.50673,285845.121528
6980400,97179.3961454,383158.363648,285789.047005
6980700,97158.1745664,383147.819505,285734.312094
