second,cLeaf,cStem,cFruit
8172600,97298.8865265,399945.002924,286250.898801
8172900,97301.6338081,399954.568212,286251.324804
8173200,97304.3606494,399964.132369,286251.744093
8173500,97307.0244379,399973.693032,286252.142669
8173800,97309.6584847,399983.258627,286252.550955
8174100,97312.2589237,399992.829793,286252.970212
8174400,97314.8575622,400002.400926,286253.388923
8174700,97317.3594784,400011.970269,286253.77833
8175000,97319.8613946,400021.539612,286254.167737
8175300,97322.3043991,400031.106542,286254.53484
8175600,97324.7024266,400040.67163,286254.884915
8175900,97327.0885138,400050.236202,286255.230534
8176200,97329.3834786,400059.796838,286255.542159
8176500,97331.6784434,400069.357474,286255.853784
8176800,97333.892981,400078.913258,286256.132514
8177100,97336.066938,400088.466593,286256.394646
8177400,97338.240895,400098.019928,286256.656778
8177700,97340.3750027,400107.571921,286256.905498
8178000,97342.4178744,400117.120843,286257.123512
8178300,97344.4607461,400126.669765,286257.341526
8178600,97346.5036178,400136.218686,286257.55954
8178900,97348.4344915,400145.769764,286257.751555
8179200,97350.3586391,400155.320971,286257.942009
8179500,97352.2827866,400164.872178,286258.132462
8179800,97354.1378787,400174.422996,286258.296685
8180100,97355.9435161,400183.973534,286258.442124
8180400,97357.7491534,400193.524073,286258.587563
8180700,97359.5299821,400203.075005,286258.723639
8181000,97361.2238918,400212.627318,286258.826912
8181300,97362.9178015,400222.17963,286258.930186
8181600,97364.6117113,400231.731943,286259.03346
8181900,97366.2416977,400241.288397,286259.1191
8182200,97367.843881,400250.846802,286259.196159
8182500,97369.420353,400260.407093,286259.264789
8182800,97370.9626207,400269.969351,286259.319876
8183100,97372.4728917,400279.533502,286259.35462
8183400,97373.9537036,400289.100433,286259.355254
8183700,97375.4043516,400298.670659,286259.327995
8184000,97376.8254379,400308.244194,286259.281209
8184300,97378.2178763,400317.82089,286259.219282
8184600,97379.5809572,400327.400729,286259.144353
8184900,97380.9157173,400336.983469,286259.058785
8185200,97382.2226534,400346.56893,286258.961451
8185500,97383.502724,400356.156919,286258.850968
8185800,97384.7557521,400365.74729,286258.72591
8186100,97385.9792098,400375.339696,286258.583352
8186400,97387.1723517,400384.932624,286258.419816
8186700,97388.3314937,400394.52289,286258.224217
8187000,97389.4477858,400404.101524,286257.963444
8187300,97390.4974305,400413.647309,286257.55436
8187600,97391.4099441,400423.104582,286256.772955
8187900,97392.0915868,400432.397232,286255.313994
8188200,97392.1388428,400441.208174,286251.891308
8188500,97390.784558,400448.923327,286244.05287
8188800,97386.4872402,400454.302085,286227.037783
8189100,97378.6073294,400456.804415,286199.13626
8189400,97366.9898884,400456.259677,286160.38269
8189700,97352.0016845,400452.890535,286112.677559
8190000,97334.6613386,400447.466454,286059.579508
8190300,97315.6105307,400440.45718,286003.395457
8190600,97295.4304674,400432.299684,285946.022313
8190900,97274.50891,400423.282329,285888.668377
8191200,97253.1449753,400413.645633,285832.052332
8191500,97231.523539,400403.530885,285776.605819
8191800,97209.7770565,400393.044178,285722.555513
8192100,97187.9945047,400382.259262,285669.998356
8192400,97166.238637,400371.22779,285618.974937
8192700,97144.5484255,400360.001864,285569.381211
8193000,97122.9715957,400348.589847,285521.386938
8193300,97101.5363429,400337.026965,285474.901514
8193600,97080.2490672,400325.345737,285429.747075
8193900,97059.1215355,400313.561297,285385.869138
8194200,97038.1625935,400301.686433,285343.212464
8194500,97017.3871525,400289.728887,285301.772729
8194800,96996.7953799,400277.698905,285261.474307
8195100,96976.4150137,400265.601204,285222.369957
8195400,96956.1729599,400253.462741,285184.017473
8195700,96936.1577938,400241.264419,285146.840304
8196000,96916.3436256,400229.021313,285110.630289
8196300,96896.6674177,400216.749082,285075.068851
8196600,96877.2263171,400204.432004,285040.567494
8196900,96858.0350863,400192.074751,285007.119288
8197200,96838.9746455,400179.696468,284974.222335
8197500,96819.9259505,400167.316627,284941.371661
8197800,96801.2053494,400154.893552,284909.810173
8198100,96782.6583415,400142.450253,284878.902521
8198400,96764.282279,400129.988794,284848.620897
8198700,96746.0745008,400117.511149,284818.938497
8199000,96728.0360846,400105.018765,284789.843228
8199300,96710.1593975,400092.513611,284761.294854
8199600,96692.4442567,400079.996858,284733.280196
8199900,96674.8737988,400067.470626,284705.733548
8200200,96657.4774258,400054.934093,284678.737689
8200500,96640.2344692,400042.389344,284652.216502
8200800,96623.1378177,400029.837187,284626.139509
8201100,96606.1869665,400017.27801,284600.497109
8201400,96589.3812857,400004.712414,284575.279316
8201700,96572.7213047,399992.141116,284550.479574
8202000,96556.1887342,399979.565456,284526.039152
8202300,96539.8042036,399966.985367,284502.009701
8202600,96523.5597086,399954.401758,284478.361816
8202900,96507.4565327,399941.815102,284455.093107
8203200,96491.4894002,399929.226042,284432.18315
8203500,96475.621241,399916.635533,284409.530727
8203800,96459.8774531,399904.043562,284387.197936
8204100,96444.2531679,399891.450574,284365.168059
8204400,96428.7320038,399878.856922,284343.397278
8204700,96413.503523,399866.392271,284322.509687
8205000,96398.8189654,399854.264102,284303.372177
8205300,96384.8644879,399842.6212,284286.613109
8205600,96371.8008026,399831.598152,284272.777212
8205900,96359.7258644,399821.280463,284262.195
8206200,96348.9012302,399811.870348,284255.72929
8206500,96339.394175,399803.432052,284253.594915
8206800,96331.324453,399796.067003,284256.177272
8207100,96324.761286,399789.837491,284263.682201
8207400,96319.570724,399784.649255,284275.637645
8207700,96315.6683867,399780.44356,284291.720992
8208000,96312.9856586,399777.172718,284311.646099
8208300,96311.2486729,399774.630645,284334.476415
8208600,96310.3550241,399772.741833,284359.80825
8208900,96310.1329237,399771.376836,284387.014771
8209200,96310.4077192,399770.403048,284415.482725
8209500,96311.0735066,399769.74005,284444.838472
8209800,96312.0455632,399769.323711,284474.774213
8210100,96313.26562,399769.111009,284505.036543
8210400,96314.6460345,399769.032825,284535.403977
8210700,96316.1712977,399769.078566,284565.774756
8211000,96317.822919,399769.236598,284595.988581
8211300,96319.5592025,399769.4742,284625.929255
8211600,96321.3608271,399769.778717,284655.442387
8211900,96323.1893786,399770.111378,284684.756961
8212200,96325.0678069,399770.503185,284713.423115
8212500,96326.9610756,399770.912591,284741.896337
8212800,96328.8834883,399771.368388,284769.517109
8213100,96330.8098209,399771.830424,284797.023226
8213400,96332.7482515,399772.32884,284823.487572
8213700,96334.6866361,399772.830356,284849.825619
8214000,96336.6237914,399773.356393,284875.134584
8214300,96338.5604073,399773.883683,284900.374352
8214600,96340.4880433,399774.431819,284924.462161
8214900,96342.4155264,399774.98014,284948.537187
8215200,96344.3284076,399775.546188,284971.392822
8215500,96346.2412888,399776.112235,284994.248457
8215800,96348.137214,399776.693292,285015.919247
8216100,96350.0325075,399777.274908,285037.545894
8216400,96351.9105811,399777.869858,285058.057784
8216700,96353.7871122,399778.466001,285078.469822
8217000,96355.6470689,399779.074536,285097.843459
8217300,96357.5045817,399779.684898,285117.063986
8217600,96359.3439921,399780.309023,285135.174768
8217900,96361.1794139,399780.936184,285153.041133
8218200,96363.0035688,399781.572074,285170.224155
8218500,96364.8183545,399782.215269,285186.84778
8218800,96366.6241293,399782.86544,285202.943404
8219100,96368.4177971,399783.524759,285218.351009
8219400,96370.2095631,399784.185512,285233.650792
8219700,96371.9894592,399784.855006,285248.29903
8220000,96373.7616646,399785.530165,285262.525121
8220300,96375.5265894,399786.210526,285276.37108
8220600,96377.2784834,399786.900201,285289.536683
8220900,96379.0281123,399787.591458,285302.590122
8221200,96380.7594275,399788.295508,285314.736737
8221500,96382.4907428,399788.999558,285326.883351
8221800,96384.1898108,399789.725925,285337.592528
8222100,96385.8837032,399790.455874,285348.070996
8222400,96387.5775955,399791.185823,285358.549465
8222700,96389.270431,399791.916505,285368.981108
8223000,96390.9501,399792.656335,285378.831679
8223300,96392.620493,399793.40272,285388.287223
8223600,96394.2807466,399794.156507,285397.329876
8223900,96395.9356051,399794.914298,285406.156215
8224200,96397.5816977,399795.67877,285414.635999
8224500,96399.2209868,399796.448427,285422.846814
8224800,96400.8502822,399797.225926,285430.676522
8225100,96402.473859,399798.007911,285438.288157
8225400,96404.0862624,399798.798682,285445.496372
8225700,96405.6940814,399799.593059,285452.539065
8226000,96407.2997368,399800.410782,285459.098115
8226300,96408.9047895,399801.235011,285465.52241
8226600,96410.5098421,399802.059239,285471.946706
8226900,96412.1667219,399802.951966,285478.056094
8227200,96413.8457642,399803.873983,285484.03082
8227500,96415.5248065,399804.796,285490.005546
8227800,96417.3431413,399805.853127,285496.037319
8228100,96419.2472703,399806.993471,285502.104228
8228400,96421.1513993,399808.133815,285508.171137
8228700,96423.2758561,399809.472057,285514.610817
8229000,96425.5901164,399810.980779,285521.371626
8229300,96427.9043768,399812.489502,285528.132434
8229600,96430.412887,399814.168601,285535.290543
8229900,96433.1535202,399816.051295,285542.923415
8230200,96436.2667699,399818.252228,285551.447493
8230500,96439.5696032,399820.6138,285560.441713
8230800,96443.4259327,399823.440899,285570.853842
8231100,96447.7122121,399826.626852,285582.397362
8231400,96452.4312335,399830.17399,285595.07962
8231700,96458.0317572,399834.456468,285610.064217
8232000,96464.0517689,399839.090442,285626.113237
8232300,96471.1507429,399844.630993,285644.850306
8232600,96478.2497169,399850.171544,285663.587375
8232900,96486.7566023,399856.915225,285685.475601
8233200,96495.3713321,399863.751063,285707.605203
8233500,96504.8546224,399871.353749,285731.265327
8233800,96514.7771815,399879.344263,285755.699502
8234100,96525.0706363,399887.685017,285780.422376
8234400,96535.9218358,399896.552456,285805.579386
8234700,96546.8276857,399905.48463,285830.576289
8235000,96558.0846975,399914.832765,285854.544401
8235300,96569.3417093,399924.180901,285878.512513
8235600,96580.6366002,399933.71404,285900.317232
8235900,96591.9371541,399943.274838,285921.79852
8236200,96603.1999442,399952.847514,285942.574738
8236500,96614.3673243,399962.46083,285961.456369
8236800,96625.4766119,399972.10137,285979.240848
8237100,96636.4964574,399981.752747,285995.80699
8237400,96647.4158991,399991.407889,286011.225253
8237700,96658.2701631,400001.065165,286025.949073
8238000,96669.016757,400010.725591,286039.582753
8238300,96679.6643817,400020.388378,286052.307228
8238600,96690.2318227,400030.052884,286064.337998
8238900,96700.7181047,400039.719009,286075.69453
8239200,96711.0416037,400049.387829,286085.855959
8239500,96721.3651027,400059.056649,286096.017388
8239800,96731.5078833,400068.728051,286104.982791
8240100,96741.6281691,400078.399775,286113.799319
8240400,96751.6085974,400088.0732,286121.787347
8240700,96761.5361902,400097.747252,286129.467688
8241000,96771.307505,400107.422927,286136.32078
8241300,96781.0223196,400117.099132,286142.900203
8241600,96790.6290236,400126.776351,286148.955972
8241900,96800.1315872,400136.45448,286154.545432
8242200,96809.5743886,400146.133131,286159.867296
8242500,96818.8969843,400155.812775,286164.677158
8242800,96828.1187593,400165.493213,286169.090447
8243100,96837.252256,400175.174322,286173.183791
8243400,96846.2916238,400184.856104,286176.96692
8243700,96855.2332356,400194.538517,286180.463482
8244000,96864.0650112,400204.221514,286183.679179
8244300,96872.8295881,400213.904807,286186.737213
8244600,96881.5052882,400223.588465,286189.592388
8244900,96890.062146,400233.272443,286192.203844
8245200,96898.5439945,400242.956531,286194.673762
8245500,96906.94695,400252.64068,286197.000831
8245800,96915.1293028,400262.324342,286198.997239
8246100,96923.3116556,400272.008004,286200.993647
8246400,96931.4940084,400281.691666,286202.990054
8246700,96939.5379702,400291.374607,286204.820086
8247000,96947.3934027,400301.056565,286206.423465
8247300,96955.2488352,400310.738523,286208.026844
8247600,96963.1042677,400320.420482,286209.630223
8247900,96970.7499662,400330.10064,286211.083515
8248200,96978.3453579,400339.780367,286212.500806
8248500,96985.8192381,400349.458519,286213.914021
8248800,96993.2203859,400359.135727,286215.324795
8249100,97000.5453005,400368.811812,286216.741753
8249400,97007.7749759,400378.486492,286218.166437
8249700,97014.8906673,400388.159294,286219.586621
8250000,97021.9585828,400397.831294,286221.001927
8250300,97028.8910557,400407.500906,286222.380532
8250600,97035.7632501,400417.169385,286223.73072
8250900,97042.5481284,400426.836225,286225.039743
8251200,97049.202747,400436.500375,286226.264809
8251500,97055.8091094,400446.16353,286227.458773
8251800,97062.3520488,400455.825251,286228.611784
8252100,97068.7498962,400465.48369,286229.671108
8252400,97075.1477437,400475.142129,286230.730431
8252700,97081.3652802,400484.796,286231.686332
8253000,97087.5579138,400494.449241,286232.62795
8253300,97093.659147,400504.099896,286233.525733
8253600,97099.6500728,400513.747432,286234.370613
8253900,97105.6343431,400523.394752,286235.213014
8254200,97111.3842698,400533.034502,286235.968104
8254500,97117.1341965,400542.674252,286236.723194
8254800,97122.8841232,400552.314001,286237.478285
8255100,97128.4892232,400561.948563,286238.192606
8255400,97133.960235,400571.578321,286238.869181
8255700,97139.4312468,400581.208079,286239.545757
8256000,97144.8993057,400590.837719,286240.221757
8256300,97150.099025,400600.456609,286240.84549
8256600,97155.2987443,400610.075499,286241.469224
8256900,97160.4984635,400619.694389,286242.092957
8257200,97165.5781443,400629.308049,286242.697852
8257500,97170.5389897,400638.916533,286243.284099
8257800,97175.4998351,400648.525017,286243.870345
8258100,97180.3210743,400658.126868,286244.431495
8258400,97185.0748727,400667.725515,286244.980523
8258700,97189.828671,400677.324162,286245.52955
8259000,97194.4336149,400686.915198,286246.031972
8259300,97199.0114678,400696.504849,286246.525911
8259600,97203.5114569,400706.090273,286246.984979
8259900,97207.9288827,400715.670894,286247.396469
8260200,97212.2472367,400725.245097,286247.748819
8260500,97216.5017391,400734.814816,286248.06626
8260800,97220.6931276,400744.37987,286248.352365
8261100,97224.8132898,400753.939313,286248.610017
8261400,97228.8475358,400763.491628,286248.841984
8261700,97232.8458916,400773.040773,286249.071001
8262000,97236.7830051,400782.584507,286249.294984
8262300,97240.6378012,400792.120587,286249.531123
8262600,97244.4454494,400801.652145,286249.778292
8262900,97248.1976092,400811.178332,286250.039904
8263200,97251.8712685,400820.696654,286250.32551
8263500,97255.5368534,400830.214168,286250.613585
8263800,97259.0972496,400839.720833,286250.932438
8264100,97262.6491151,400849.226598,286251.253428
8264400,97266.0969972,400858.721321,286251.599374
8264700,97269.5294517,400868.21436,286251.947835
8265000,97272.866607,400877.697,286252.311842
8265300,97276.1702184,400887.175868,286252.67856
8265600,97279.3526952,400896.641114,286253.055072
8265900,97282.535172,400906.10636,286253.431584
8266200,97285.7176488,400915.571605,286253.808096
8266500,97288.8186776,400925.027438,286254.18609
8266800,97291.8404608,400934.474051,286254.566459
8267100,97294.8094746,400943.914466,286254.951357
8267400,97297.7263468,400953.348787,286255.344935
8267700,97300.5916936,400962.777189,286255.751489
8268000,97303.4030763,400972.199657,286256.174149
8268300,97306.1651493,400981.616994,286256.611156
8268600,97308.8738368,400991.029267,286257.056876
8268900,97311.5528409,401000.438751,286257.507153
8269200,97314.1699491,401009.842953,286257.960304
8269500,97316.7372438,401019.244262,286258.455721
8269800,97319.2591526,401028.645159,286258.957863
8270100,97321.7360243,401038.04759,286259.434457
8270400,97324.1720891,401047.452863,286259.87289
8270700,97326.5632013,401056.862499,286260.26054
8271000,97328.9116099,401066.277414,286260.597378
8271300,97331.2135286,401075.698639,286260.88546
8271600,97333.47577,401085.125392,286261.136921
8271900,97335.6998723,401094.557436,286261.357082
8272200,97337.8843134,401103.994913,286261.546742
8272500,97340.0287421,401113.437826,286261.706294
8272800,97342.1334381,401122.886153,286261.836375
8273100,97344.1986567,401132.33991,286261.938248
8273400,97346.2275289,401141.798707,286262.01571
8273700,97348.2204943,401151.262496,286262.070801
8274000,97350.1718529,401160.732055,286262.102031
8274300,97352.0884439,401170.206406,286262.114446
8274600,97353.9689064,401179.685715,286262.107874
8274900,97355.8137146,401189.169898,286262.082952
8275200,97357.6268496,401198.658401,286262.042573
8275500,97359.4016997,401208.152095,286261.98613
8275800,97361.1425086,401217.650342,286261.915652
8276100,97362.8490317,401227.153131,286261.832035
8276400,97364.5224341,401236.660247,286261.736491
8276700,97366.161958,401246.171786,286261.624968
8277000,97367.7695651,401255.687575,286261.493761
8277300,97369.3462007,401265.207624,286261.339733
8277600,97370.8905095,401274.732266,286261.159625
8277900,97372.4030621,401284.261553,286260.955663
8278200,97373.8827859,401293.795686,286260.737193
8278500,97375.3310106,401303.334373,286260.517308
8278800,97376.7499996,401312.877088,286260.302379
8279100,97378.1401681,401322.423573,286260.091461
8279400,97379.5016018,401331.97365,286259.881977
8279700,97380.8338111,401341.527214,286259.671654
8280000,97382.1392625,401351.083856,286259.459398
8280300,97383.4146351,401360.643834,286259.244385
8280600,97384.663915,401370.206612,286259.026651
8280900,97385.8854837,401379.772286,286258.805371
8281200,97387.082359,401389.340482,286258.580244
8281500,97388.2517555,401398.911437,286258.350147
8281800,97389.3940587,401408.485074,286258.114412
8282100,97390.5131046,401418.060996,286257.872929
8282400,97391.60726,401427.639358,286257.623851
8282700,97392.6781879,401437.220005,286257.365732
8283000,97393.7244991,401446.803097,286257.09523
8283300,97394.7447468,401456.388812,286256.809279
8283600,97395.7425776,401465.97677,286256.511444
8283900,97396.715545,401475.567081,286256.2062
8284200,97397.6657681,401485.159191,286255.898102
8284500,97398.5905285,401494.752366,286255.584378
8284800,97399.4895143,401504.344312,286255.254721
8285100,97400.355084,401513.92955,286254.884466
8285400,97401.1648175,401523.489898,286254.398756
8285700,97401.8762653,401532.989965,286253.65596
8286000,97402.36277,401542.329977,286252.253789
8286300,97402.2517136,401551.213695,286249.002398
8286600,97400.8333728,401559.072799,286241.64173
8286900,97396.9919793,401565.010045,286226.696425
8287200,97389.6797205,401568.165657,286201.10403
8287500,97378.4762567,401568.157224,286164.054499
8287800,97363.8303879,401565.284349,286117.576571
8288100,97346.5367079,401560.123111,286064.721263
8288400,97327.4581051,401553.316431,286008.541038
8288700,97307.261295,401545.367057,285951.23216
8289000,97286.3654179,401536.592431,285894.048684
8289300,97265.0152319,401527.180974,285837.602201
8289600,97243.3763879,401517.227534,285782.441767
8289900,97221.6143374,401506.909762,285728.577904
8290200,97199.804706,401496.290579,285676.096298
8290500,97178.0074475,401485.421316,285625.041433
8290800,97156.2604121,401474.357176,285575.307498
8291100,97135.365666,401463.662748,285529.782428
8291400,97116.2094989,401454.087659,285491.088708
8291700,97098.9465626,401445.773375,285459.510821
8292000,97083.3849474,401438.610435,285434.140112
8292300,97069.5607753,401432.629116,285414.952943
8292600,97057.1535359,401427.607533,285400.663819
8292900,97045.9015029,401423.359422,285390.248628
8293200,97035.5680636,401419.714786,285382.810657
8293500,97026.0344766,401416.589388,285377.880438
8293800,97017.2562661,401413.957801,285375.254993
8294100,97009.1734479,401411.783883,285374.689364
8294400,97001.745126,401410.042135,285375.994971
8294700,96994.9121919,401408.693221,285378.92845
8295000,96988.586793,401407.674929,285383.154798
8295300,96982.6773729,401406.920413,285388.328854
8295600,96977.1039524,401406.372368,285394.168963
8295900,96971.8065287,401405.987318,285400.45716
8296200,96966.7252861,401405.724417,285407.01433
8296500,96961.8406954,401405.567934,285413.747048
8296800,96957.1329481,401405.501445,285420.554598
8297100,96952.5647008,401405.50108,285427.351145
8297400,96948.1424246,401405.563483,285434.045529
8297700,96943.7732609,401405.647404,285440.684479
8298000,96939.5425883,401405.784998,285447.145336
8298300,96935.3823896,401405.946305,285453.467162
8298600,96931.2931667,401406.131494,285459.648967
8298900,96927.3049134,401406.345908,285465.570883
8299200,96923.3576778,401406.571289,285471.376731
8299500,96919.5210664,401406.82353,285476.838066
8299800,96915.6844551,401407.075771,285482.299402
8300100,96911.9512207,401407.350198,285487.410905
8300400,96908.2549011,401407.632548,285492.397487
8300700,96904.5999078,401407.922587,285497.235033
8301000,96901.0309699,401408.228637,285501.762236
8301300,96897.462032,401408.534687,285506.289439
8301600,96893.9911907,401408.857346,285510.456242
8301900,96890.5298164,401409.181607,285514.588264
8302200,96887.1475268,401409.518351,285518.429984
8302500,96883.7961763,401409.859773,285522.159374
8302800,96880.4861951,401410.207427,285525.738726
8303100,96877.2328685,401410.563357,285529.115642
8303400,96874.0083625,401410.923441,285532.390935
8303700,96870.8303851,401411.290181,285535.503416
8304000,96867.7095612,401411.665048,285538.423981
8304300,96864.6178559,401412.044066,285541.247578
8304600,96861.5705303,401412.429471,285543.928074
8304900,96858.5623623,401412.820622,285546.487004
8305200,96855.5974554,401413.218324,285548.917865
8305500,96852.6754233,401413.6227,285551.226747
8305800,96849.7533913,401414.027076,285553.535629
8306100,96846.8931459,401414.441316,285555.675463
8306400,96844.0501823,401414.858316,285557.768015
8306700,96841.2621171,401415.284469,285559.721129
8307000,96838.4905478,401415.713373,285561.632344
8307300,96835.7722081,401416.151468,285563.417261
8307600,96833.0710055,401416.592523,285565.161516
8307900,96830.4209644,401417.042702,285566.792507
8308200,96827.7885296,401417.496021,285568.38452
8308500,96825.2263808,401417.962417,285569.836122
8308800,96822.6900321,401418.433612,285571.236183
8309100,96820.1762372,401418.909161,285572.595349
8309400,96817.7200655,401419.395834,285573.850031
8309700,96815.2638938,401419.882507,285575.104714
8310000,96812.8706274,401420.381711,285576.254994
8310300,96810.4901437,401420.883462,285577.384059
8310600,96808.1447367,401421.392458,285578.460771
8310900,96805.8563361,401421.913228,285579.4524
8311200,96803.5679355,401422.433998,285580.44403
8311500,96801.2795349,401422.954768,285581.435659
8311800,96798.9911343,401423.475538,285582.427289
8312100,96796.7871176,401424.020103,285583.348556
8312400,96794.6273274,401424.577139,285584.232945
8312700,96792.4675372,401425.134175,285585.117334
8313000,96790.307747,401425.69121,285586.001723
8313300,96788.3180815,401426.333332,285587.041959
8313600,96786.3303519,401426.976422,285588.08397
8313900,96784.3582628,401427.629718,285589.157471
8314200,96782.663008,401428.46367,285590.788351
8314500,96780.9677531,401429.297621,285592.419232
8314800,96779.3265654,401430.170423,285594.177994
8315100,96778.0887161,401431.333044,285596.89075
8315400,96776.8508667,401432.495665,285599.603505
8315700,96775.7175914,401433.737065,285602.577402
8316000,96775.0514003,401435.330336,285606.717697
8316300,96774.3852092,401436.923606,285610.857992
8316600,96774.238624,401438.920283,285616.367223
8316900,96774.3117315,401441.089132,285622.467374
8317200,96775.0783284,401443.806849,285630.47339
8317500,96776.3104442,401446.897361,285639.764356
8317800,96778.1225031,401450.452302,285650.656109
8318100,96780.8485277,401454.748293,285664.004505
8318400,96783.9557828,401459.354468,285678.364447
8318700,96788.2496408,401464.937247,285695.736845
8319000,96792.8623416,401470.78916,285713.821149
8319300,96798.3377148,401477.369254,285733.831607
8319600,96804.2509357,401484.334931,285754.580559
8319900,96810.6568926,401491.734529,285776.160584
8320200,96817.510385,401499.555499,285798.098775
8320500,96824.5831529,401507.582926,285820.212454
8320800,96832.0289896,401516.003963,285842.030963
8321100,96839.5483035,401524.507758,285863.721732
8321400,96847.3059822,401533.330071,285884.332863
8321700,96855.063661,401542.152383,285904.943994
8322000,96862.9053222,401551.163683,285924.223506
8322300,96870.7771025,401560.242762,285943.025452
8322600,96878.6531796,401569.393577,285961.039389
8322900,96886.5357126,401578.652173,285977.869381
8323200,96894.4151714,401587.91927,285994.576315
8323500,96902.2490497,401597.312415,286009.458662
8323800,96910.082928,401606.705559,286024.34101
8324100,96917.8462865,401616.169139,286037.864037
8324400,96925.5831316,401625.6592,286050.875997
8324700,96933.2638982,401635.172898,286063.189823
8325000,96940.8570753,401644.723516,286074.413227
8325300,96948.445868,401654.274911,286085.595794
8325600,96955.8598838,401663.857291,286095.150486
8325900,96963.2738996,401673.43967,286104.705177
8326200,96970.5582184,401683.031808,286113.276253
8326500,96977.775309,401692.629006,286121.337471
8326800,96984.9346433,401702.229412,286129.022594
8327100,96991.9544435,401711.83757,286135.7991
8327400,96998.9742438,401721.445728,286142.575606
8327700,97005.8164111,401731.064559,286148.344689
8328000,97012.6445664,401740.684233,286154.034304
8328300,97019.3399175,401750.305179,286159.092597
8328600,97025.9313549,401759.927122,286163.656907
8328900,97032.5227923,401769.549064,286168.221217
8329200,97039.0444929,401779.170544,286172.511078
8329500,97045.3646405,401788.790685,286176.007732
8329800,97051.6847882,401798.410827,286179.504387
8330100,97058.0049359,401808.030968,286183.001041
8330400,97064.1659525,401817.652807,286185.976351
8330700,97070.250454,401827.27856,286188.736316
8331000,97076.2610788,401836.906361,286191.328048
8331300,97082.1965298,401846.534762,286193.785659
8331600,97088.0567069,401856.163363,286196.137746
8331900,97093.8386079,401865.79223,286198.402198
8332200,97099.5462412,401875.421361,286200.597948
8332500,97105.1795167,401885.050689,286202.729677
8332800,97110.7382205,401894.680115,286204.794237
8333100,97116.2221015,401904.309547,286206.783307
8333400,97121.6126731,401913.938884,286208.664358
8333700,97126.9574154,401923.568159,286210.490289
8334000,97132.2024101,401933.197201,286212.183484
8334300,97137.4037958,401942.826142,286213.818646
8334600,97142.4914317,401952.454741,286215.297968
8334900,97147.5504173,401962.083254,286216.738037
8335200,97152.4827216,401971.711335,286218.016032
8335500,97157.4005689,401981.339367,286219.275621
8335800,97162.1811969,401990.966895,286220.378302
8336100,97166.9443628,402000.594353,286221.463575
8336400,97171.5630291,402010.221237,286222.404793
8336700,97176.1816953,402019.848121,286223.34601
8337000,97180.7196215,402029.474655,286224.21963
8337300,97185.1541564,402039.10074,286225.006689
8337600,97189.5886912,402048.726825,286225.793748
8337900,97193.8860507,402058.35225,286226.488012
8338200,97198.1422428,402067.977477,286227.154428
8338500,97202.3812008,402077.602613,286227.81123
8338800,97206.4647786,402087.226923,286228.381353
8339100,97210.5483563,402096.851233,286228.951475
8339400,97214.5666574,402106.475162,286229.490755
8339700,97218.4986112,402116.098587,286229.989237
8340000,97222.3963279,402125.721792,286230.474013
8340300,97226.1963947,402135.344371,286230.919698
8340600,97229.9851051,402144.966871,286231.361641
8340900,97233.6570978,402154.588552,286231.765122
8341200,97237.3290906,402164.210233,286232.168603
8341500,97240.8868936,402173.831043,286232.542608
8341800,97244.4344626,402183.451775,286232.913972
8342100,97247.8915992,402193.071767,286233.268002
8342400,97251.318079,402202.691508,286233.616157
8342700,97254.6815018,402212.310711,286233.954564
8343000,97257.998489,402221.929519,286234.285792
8343300,97261.2439865,402231.54771,286234.60605
8343600,97264.4621535,402241.165666,286234.922116
8343900,97267.5956917,402250.782904,286235.223231
8344200,97270.7149262,402260.400021,286235.521762
8344500,97273.7404428,402270.016365,286235.800656
8344800,97276.7478634,402279.632565,286236.075189
8345100,97279.6643792,402289.248045,286236.327811
8345400,97282.5808949,402298.863524,286236.580433
8345700,97285.4042116,402308.478308,286236.807265
8346000,97288.1882658,402318.092799,286237.023234
8346300,97290.8995781,402327.706782,286237.218499
8346600,97293.5842272,402337.320577,286237.406176
8346900,97296.1985646,402346.933913,286237.57348
8347200,97298.7906924,402356.547103,286237.734348
8347500,97301.2839242,402366.159711,286237.865067
8347800,97303.7505704,402375.772162,286237.987681
8348100,97306.2172166,402385.384613,286238.110295
8348400,97308.5752756,402394.996492,286238.198063
8348700,97310.914777,402404.608272,286238.279876
8349000,97313.2542784,402414.220053,286238.361689
8349300,97315.5281567,402423.831509,286238.421549
8349600,97317.7711578,402433.442817,286238.470723
8349900,97319.9759244,402443.053948,286238.506498
8350200,97322.1418097,402452.664902,286238.528394
8350500,97324.2661964,402462.275673,286238.535133
8350800,97326.3506264,402471.886271,286238.527036
8351100,97328.3973548,402481.496705,286238.504952
8351400,97330.4066089,402491.106973,286238.469273
8351700,97332.3751839,402500.717055,286238.419503
8352000,97334.298277,402510.326917,286238.355207
8352300,97336.1904316,402519.936618,286238.281742
8352600,97338.045299,402529.546118,286238.197655
8352900,97339.8612095,402539.155395,286238.102919
8353200,97341.641186,402548.764456,286237.998623
8353500,97343.3771108,402558.373235,286237.882804
8353800,97345.0999448,402567.981929,286237.763574
8354100,97346.7624943,402577.590205,286237.62899
8354400,97348.4106114,402587.198373,286237.490859
8354700,97350.0189592,402596.806239,286237.34295
8355000,97351.587676,402606.413781,286237.185859
8355300,97353.1362569,402616.021151,286237.024211
8355600,97354.6447317,402625.628161,286236.853783
