,co2Air,tAir,vpAir,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
161,1334.3313834955,24.358444405916668,2352.9460927625,458624.528726,458525.183015,458434.337003,458356.607271,458294.005032,458245.823626,458205.618949,458161.569079,458103.966945,458027.436436,457927.349257,457805.565,457668.580734,457512.507017,457335.877934,457141.400338,456935.601423,456721.966834,456504.623092,456288.238527,456077.277036,455879.015215,455698.233598,455536.232203
162,1534.8827124608333,23.148715845275003,2240.6374558016664,455393.531423,455264.181605,455148.164781,455047.782371,454965.042649,454900.808186,454851.019581,454809.167811,454771.174163,454725.537483,454662.770729,454576.447975,454463.075428,454324.035633,454162.395188,453983.483414,453791.558127,453591.629797,453388.299329,453187.098985,452997.077694,452829.994431,452693.391539,452591.099313
163,1504.3180299691667,22.818111368170833,2124.4371302204167,452521.081123,452476.093024,452454.61144,452455.720344,452475.812546,452509.836666,452551.209533,452591.15107,452621.597451,452637.775168,452634.408913,452606.597941,452550.843076,452466.311548,452355.37998,452222.245288,452071.47694,451908.939333,451740.238618,451572.768582,451419.693011,451294.525847,451201.243641,451139.703655
164,1668.7814330649999,22.51759326460417,2218.20913269125,451104.571659,451093.807395,451104.133316,451131.907726,451173.896367,451226.954004,451286.175251,451344.832147,451397.941559,451443.022104,451478.788417,451503.469055,451515.389237,451514.161158,451499.27337,451469.576328,451424.85961,451365.747779,451297.673429,451228.109125,451173.192646,451144.883307,451139.976656,451154.390992
165,1554.2798950608333,22.614010129945836,2143.75018817875,451185.91229,451231.062333,451287.09952,451351.869831,451423.239128,451499.855592,451579.011507,451656.488742,451728.790275,451793.280308,451847.598046,451892.794379,451928.389513,451953.370904,451967.024764,451969.203609,451960.771258,451942.860742,451918.141384,451892.648711,451879.17359,451886.764943,451913.739505,451957.467043
166,1513.4000309983332,22.748918084225,2198.4712011454167,452013.069582,452077.047434,452147.566331,452223.407501,452303.328941,452386.506305,452471.522917,452555.997416,452637.457085,452714.592713,452786.712069,452852.259289,452909.79828,452958.365219,452996.401801,453020.64948,453028.771983,453021.426168,453001.599112,452975.98159,452955.870433,452954.609295,452973.617658,453010.815756
167,1430.3516276798748,22.955957888695835,2085.3692961408333,453061.372672,453120.496523,453186.852704,453259.186022,453336.206864,453416.846748,453499.223166,453580.166057,453656.696561,453726.316884,453785.610337,453831.022128,453857.803246,453864.282453,453855.063279,453832.678779,453798.262097,453753.103968,453703.801317,453654.354779,453612.928532,453589.407929,453587.87276,453608.037995
168,1488.8908350845834,22.513784472058333,2182.0955398816664,453644.054191,453689.699119,453743.678513,453804.960129,453872.804971,453945.706607,454021.476479,454097.034552,454169.524736,454237.387115,454298.589488,454352.315598,454396.554105,454425.460297,454432.638491,454415.479411,454375.707552,454317.001497,454248.487712,454189.226956,454152.570311,454140.935897,454152.291725,454183.092567
169,1647.1842783283334,21.8588377839625,2183.33846207375,454228.249284,454282.306906,454343.613097,454411.476741,454484.776967,454562.213207,454642.583976,454724.356883,454805.87878,454885.100918,454960.55816,455030.706318,455094.404162,455150.39907,455197.563056,455234.73749,455262.493701,455282.452871,455301.08409,455329.22435,455370.447853,455423.238863,455485.841584,455556.290744
170,1578.0502010808334,22.174826960612503,2146.5717347075,455632.205317,455711.438183,455793.57087,455878.151916,455964.654539,456052.363586,456139.763856,456227.989472,456314.332872,456397.22385,456474.746689,456544.553853,456603.690775,456649.014976,456680.851991,456700.424998,456709.309266,456709.567586,456708.286862,456718.523945,456745.019104,456785.934742,456839.382001,456902.848838
171,1660.3052467475,21.91697671836667,2154.0922846575,456973.514283,457048.960612,457128.184467,457210.472223,457295.194697,457381.720878,457469.368118,457556.900515,457642.676501,457725.596143,457805.251862,457880.691695,457950.851319,458014.902736,458073.597909,458124.496693,458167.177697,458202.974799,458236.916222,458278.38364,458330.349779,458391.406379,458460.334262,458535.328425
172,1688.33845124,21.71220903020833,2249.490879325,458614.423995,458695.950987,458779.668824,458865.226869,458952.069397,459032.412477,459075.673516,459140.068948,459226.90605,459314.531874,459400.303056,459484.183647,459565.997917,459645.308589,459721.6516,459793.147597,459859.312344,459920.843385,459980.882378,460045.501683,460115.720217,460190.758506,460270.067077,460352.690955
173,1704.7307310033332,21.549685835512502,2271.5218214083334,460437.547921,460523.126487,460581.759626,460565.387538,460536.016051,460514.985279,460518.441887,460562.899934,460649.269238,460738.711679,460828.31826,460916.320062,461002.791608,461087.478574,461170.164361,461250.629598,461328.752577,461403.814975,461477.369655,461552.932717,461631.623783,461713.206568,461797.319891,461863.557074
174,1666.0355140558333,21.710864089441667,2246.0933257804168,461823.262175,461789.474159,461759.449698,461730.934981,461703.987918,461685.470289,461691.207246,461723.004361,461796.87131,461887.401685,461977.240591,462065.650312,462152.05087,462235.949615,462317.35527,462394.928265,462468.041303,462537.145875,462605.196199,462676.090283,462750.855473,462829.072903,462910.456843,462994.344742
175,1733.8371170933333,22.174704731962503,2404.8893689237498,463079.899778,463165.357256,463220.984391,463202.377913,463172.089579,463145.915861,463138.626339,463166.192397,463229.566426,463313.06747,463400.000521,463485.711302,463569.59859,463651.298927,463730.319654,463806.585387,463879.483134,463948.196514,464013.479695,464078.73221,464147.077096,464219.931175,464295.944489,464221.763096
176,1481.137097963125,22.9438450164625,2226.4343277404164,464133.941082,464093.47894,464058.140154,464024.276518,463991.656318,463963.76222,463953.86694,463990.638398,464073.845871,464159.502351,464242.827078,464321.775951,464393.838166,464455.134918,464501.104061,464528.368728,464536.512434,464527.217022,464505.885601,464482.997386,464468.227951,464469.404993,464489.369913,464525.953752
177,1595.1022113033332,22.845585783420834,2400.3516726408334,464573.972193,464627.399296,464684.172134,464743.840417,464806.01734,464870.313438,464936.534329,465003.368175,465068.96786,465131.525773,465190.001868,465242.962502,465286.112763,465317.874058,465336.765193,465340.045762,465328.543162,465305.524118,465277.770764,465254.9345,465247.005544,465258.735,465288.336016,465332.536867
178,1580.8992139654167,22.013422102745835,2279.64358360875,465386.936785,465447.194506,465512.454593,465582.090081,465655.611378,465732.327984,465810.949308,465886.948827,465962.445978,466040.472849,466114.953001,466185.048951,466250.677589,466311.910757,466368.7322,466420.700074,466465.31497,466503.177405,466538.316696,466577.865332,466625.962644,466682.892386,466747.355638,466817.862746
179,1614.5506734520834,21.660929408266668,2248.7520013112503,466892.479328,466968.610707,467017.343951,466990.95055,466951.795442,466918.481048,466916.769332,466970.370701,467052.099943,467135.14135,467215.963781,467293.559428,467367.062971,467435.724948,467498.768306,467557.873184,467613.917964,467668.223544,467724.311264,467786.578253,467854.341601,467926.855588,468003.421807,468083.147498
180,1589.3160843538333,21.06541162834583,2207.398804677917,250000.0,249945.955761,249994.136673,250055.962983,250119.313694,250186.695569,250270.682786,250386.472844,250536.130662,250704.023207,250876.387879,251050.018065,251224.771941,251400.328816,251576.311455,251752.485256,251928.655154,252104.693158,252280.551441,252456.426293,252632.305693,252808.076033,252983.598443,253152.877662
181,1533.30844845325,22.216710382125,2320.4058613366665,253221.412448,253277.99984,253337.431697,253397.454051,253458.317001,253526.079455,253616.032232,253743.116558,253912.599957,254087.076087,254262.039819,254437.14289,254611.579837,254783.773047,254952.257296,255115.939178,255274.089293,255427.405609,255579.24338,255734.429887,255894.523508,256058.881342,256226.779581,256397.199349
182,1497.5281746879166,22.833339248595834,2294.394941080833,256569.15494,256741.827386,256914.765061,257071.831321,257150.685982,257213.392754,257304.248015,257446.847635,257617.672614,257790.88717,257963.133534,258133.397727,258299.309374,258457.760995,258605.445437,258738.559552,258854.699708,258954.635551,259042.156015,259123.70178,259209.585447,259311.38304,259430.506818,259564.99233
183,1352.1812319767084,23.285049496333333,2262.0966703416666,259709.548494,259860.510454,260016.907232,260177.682518,260341.856209,260508.501836,260676.36937,260843.541409,261007.698149,261166.607338,261317.0833,261455.086342,261575.459844,261671.21841,261738.517953,261776.789611,261790.50257,261786.016902,261770.77628,261751.924837,261738.571761,261741.878843,261768.341584,261819.657877
184,1280.649621331125,24.277199477491667,2275.1000382145835,261893.534028,261982.506442,262084.456713,262198.960923,262324.134502,262458.853786,262599.014245,262737.298922,262867.505637,262985.183089,263085.047583,263160.079872,263204.305669,263215.850583,263195.857304,263149.3898,263082.705697,263003.882409,262919.125283,262833.723737,262751.366692,262678.187179,262620.75652,262582.875955
185,1314.5397709352917,24.9969571003875,2629.7642559916667,262566.007008,262566.320392,262583.565557,262617.18109,262666.827914,262730.604377,262803.556568,262874.53818,262935.369696,262982.499776,263008.580788,263003.654464,262965.665316,262896.205209,262801.230808,262692.251133,262571.753738,262443.374156,262311.73955,262181.254693,262053.849161,261932.048575,261817.505506,261712.808981
186,1515.2500106675,23.945465340704164,2476.8339268125,261619.304434,261532.036128,261450.526057,261374.377806,261303.812303,261238.724133,261179.492896,261123.996714,261068.703499,261014.314705,260959.524971,260897.311992,260819.603717,260726.189064,260619.829176,260504.081036,260382.225939,260256.881707,260130.374163,260005.464808,259886.067999,259779.150249,259691.757983,259630.06675
187,1479.53086376575,22.961876736129167,2164.0424753233333,259595.723398,259585.067363,259599.062149,259639.500784,259704.517733,259790.995123,259891.219685,259992.109369,260082.49068,260157.059467,260210.801497,260240.194062,260242.697884,260219.059506,260172.128936,260106.465636,260027.416651,259940.121006,259848.801998,259758.453561,259675.886549,259612.52355,259575.969741,259571.034749
188,1494.8222653883333,22.670848326941666,2277.2581653287502,259596.287224,259644.903532,259714.626707,259803.473927,259908.602634,260027.435293,260156.646719,260292.571174,260429.908368,260563.024787,260689.044988,260805.009217,260907.560832,260986.874701,261038.725639,261063.328476,261064.830191,261050.091668,261024.757844,260998.039192,260981.681203,260986.289053,261016.087966,261071.185513
189,1447.5304057866667,23.047619854241663,2404.876709472917,261146.502755,261230.906353,261322.672615,261421.954453,261528.305022,261641.742244,261761.019607,261881.767985,261997.530974,262101.570703,262191.279603,262266.959433,262327.324621,262371.351025,262399.438159,262412.761578,262413.50924,262400.662485,262385.787041,262383.093852,262403.519365,262450.691143,262523.356455,262619.142703
190,1528.2787578666666,22.650165704583333,2315.50430625125,262732.639374,262857.431368,262991.18313,263133.352082,263282.548797,263436.765554,263594.206169,263753.112439,263910.280994,264063.481965,264209.930791,264348.129368,264476.455191,264593.260592,264697.160198,264787.015543,264858.059681,264910.736342,264949.951321,264983.756363,265024.530064,265086.711509,265173.385522,265281.472419
191,1431.4066889758333,22.67943049413333,2244.823060165,265405.388167,265538.775291,265680.039713,265827.820522,265980.990818,266138.607402,266298.942973,266459.424494,266616.709098,266768.335168,266911.920518,267046.502911,267170.99099,267284.177015,267385.469577,267474.272018,267551.228558,267618.976153,267681.829555,267747.433117,267823.69177,267916.861418,268028.151612,268154.978128
192,1415.9483067414167,23.063660548304167,2374.1343293325,268292.524779,268435.519166,268582.907519,268734.39377,268889.445049,269047.596911,269207.868468,269368.385006,269527.218207,269682.860182,269833.853028,269977.23522,270109.863594,270231.753724,270341.960214,270438.302241,270520.285349,270587.146637,270642.040393,270692.32477,270746.962646,270814.371732,270898.506852,270999.868242
193,1331.7013662529166,24.9356571349375,2409.5013419445836,271115.340411,271238.969328,271368.596211,271503.776962,271644.11095,271788.585345,271935.413831,272080.967607,272221.985194,272356.857261,272480.639937,272585.550563,272662.209754,272705.039867,272710.762407,272684.336764,272630.468274,272554.841128,272468.601754,272380.905984,272296.023794,272219.824489,272157.256203,272112.684754
194,1288.2111438146667,24.58836467457083,2571.31606701625,272085.826719,272068.891197,272059.237943,272057.22217,272063.766973,272080.261444,272103.122311,272123.317156,272136.615154,272140.99064,272132.096407,272109.611071,272076.291415,272020.755374,271943.201022,271846.241281,271737.863725,271624.890142,271512.311812,271403.115204,271302.989782,271218.987493,271154.869618,271112.593806
195,1470.06046926625,23.3013090300125,2347.218278218333,271091.65034,271086.750836,271097.062119,271125.181468,271169.984163,271229.539982,271302.076043,271381.807885,271459.742349,271527.042051,271576.164681,271601.201376,271599.113545,271570.137683,271518.914392,271449.456865,271365.825377,271273.596752,271177.120924,271081.635662,270992.95646,270920.59954,270872.447131,270854.042606
196,1644.8094543475,22.298417427054165,2415.9473414704166,270864.780909,270896.354221,270945.260649,271008.905221,271085.604261,271174.170863,271272.297373,271377.013502,271483.938854,271589.530298,271690.425692,271785.933183,271875.525038,271957.532644,272026.783343,272088.707263,272145.554932,272198.483728,272254.543957,272326.927408,272417.557524,272524.972602,272647.61102,272782.921017
197,1398.0109797595417,23.004115031212496,2300.1428511679164,272926.964076,273075.965866,273229.194864,273386.294866,273546.318189,273708.430957,273871.607516,274034.45792,274194.938995,274351.245616,274501.10198,274640.553683,274764.893187,274868.961183,274950.15886,275006.341304,275043.082534,275063.797652,275075.44366,275086.440674,275105.647025,275143.719303,275204.294987,275287.918603
198,1528.6664808970834,22.923364397458332,2520.39382845125,275389.942046,275502.499153,275623.722916,275752.391995,275886.390038,276024.888938,276166.822225,276309.437393,276449.109936,276585.123612,276716.006446,276837.229172,276944.809673,277038.823399,277123.268933,277198.530513,277264.986791,277324.650487,277382.360971,277445.473467,277519.03573,277607.43515,277711.126594,277829.164421
199,1511.33650981625,22.21536288942917,2309.7859855825,277958.896772,278095.539392,278237.769638,278385.160117,278536.90767,278691.710594,278846.795746,278999.724882,279155.628916,279308.050313,279454.144837,279591.115585,279715.923664,279830.942455,279939.049322,280040.959449,280135.985789,280224.689414,280311.68041,280408.255027,280518.810512,280641.857084,280775.316596,280917.566748
200,1488.125278609875,22.39482644895833,2273.8175694766664,281065.82295,281217.327898,281371.221569,281526.502168,281648.429091,281701.057179,281767.847819,281873.632066,282008.507954,282166.459788,282322.439894,282474.601579,282620.752549,282758.270427,282882.955333,282991.808942,283083.487093,283160.02741,283226.370171,283296.513771,283380.775542,283482.394665,283599.91037,283730.354209
201,1438.6365853425002,22.532231157675,2194.3462557758335,283869.8013,284014.887151,284164.472823,284317.536664,284473.200566,284630.865364,284789.778878,284948.709664,285105.943748,285259.870558,285408.336491,285548.347086,285675.802894,285786.275713,285876.071824,285943.090021,285988.614435,286016.524833,286033.415106,286048.014782,286074.19643,286123.220262,286197.414896,286292.907105
202,1588.0247318878749,21.577622494579163,2327.1731944595836,286404.583982,286526.15244,286655.107847,286790.881712,286932.568927,287079.139164,287229.504725,287382.293092,287536.114961,287689.758264,287841.818638,287991.271641,288137.497851,288280.026933,288418.599488,288553.16553,288683.908472,288811.800315,288941.149229,289076.58922,289218.026527,289364.416448,289514.728018,289629.621972
203,1479.6588967732916,22.892366075566667,2286.375320749167,289627.454053,289656.341032,289691.275568,289727.282974,289764.38655,289807.271069,289882.420007,290010.73436,290167.009483,290325.182832,290481.203434,290633.372601,290778.711069,290913.302526,291033.7948,291137.662569,291223.238573,291291.939408,291347.818541,291398.155411,291453.047465,291524.074249,291614.889807,291723.845202
204,1388.9590509306252,23.295963661012497,2277.7698016266663,291845.75329,291975.314552,292111.62683,292253.910566,292400.439537,292550.278877,292702.100783,292853.751335,293002.561576,293145.941913,293280.782517,293402.693432,293505.478596,293583.970182,293633.662146,293655.863229,293653.620408,293633.072701,293600.777326,293564.974304,293533.570609,293516.939031,293521.942731,293553.065985
205,1286.8173116724167,24.056410288349998,2423.6345674391664,293608.601873,293680.840861,293766.49727,293865.407154,293974.95577,294094.392693,294220.071936,294344.778011,294461.96989,294566.861919,294653.962278,294717.329394,294750.95163,294751.905596,294721.686791,294668.984979,294603.276796,294529.523429,294449.800105,294368.83837,294291.889875,294226.18522,294176.205818,294144.182433
206,1496.7911288198331,23.310794478495833,2569.0922692283334,294129.876345,294128.113689,294137.792073,294158.598203,294190.377655,294233.090335,294285.178704,294343.319069,294401.426024,294454.614428,294500.362117,294534.158555,294559.108607,294576.031464,294583.200104,294581.992971,294574.935924,294563.248487,294549.633959,294540.306757,294545.744019,294573.088689,294623.309813,294696.127686
207,1468.6604364104167,22.628369512816665,2307.3480028304166,294787.49756,294889.900433,295000.931244,295120.225465,295246.389462,295379.276062,295516.989938,295656.038448,295792.153291,295924.19511,296050.554756,296168.867673,296275.693083,296369.200137,296449.636729,296514.707409,296561.181771,296592.461718,296618.004738,296647.954752,296691.141506,296754.651212,296839.572476,296942.018564
208,1591.7643855575,22.963314396725,2528.216256768333,297055.925949,297174.178248,297295.588184,297419.73481,297546.476252,297675.84989,297807.96163,297941.644795,298074.580709,298204.592856,298330.082805,298448.154826,298559.730854,298664.481535,298761.542405,298850.487229,298931.273811,299005.128245,299078.029364,299156.289365,299243.868581,299345.730861,299461.541025,299588.771925
209,1437.5424894457917,22.62755053430833,2309.715967132917,299723.398665,299859.183458,299950.880502,299984.292766,300011.011742,300038.843863,300076.692492,300143.218822,300247.186458,300384.003941,300527.282154,300665.77595,300796.638433,300915.719022,301022.247594,301117.625616,301202.600327,301275.727968,301340.309174,301408.121458,301490.055665,301588.434607,301701.043708,301825.135905
210,1595.7751728883334,21.70395935073333,2334.4784307625,301957.377707,302094.387491,302235.003234,302378.828908,302525.341458,302673.946033,302818.423314,302927.675293,303039.399645,303177.729723,303327.569816,303477.749894,303626.168923,303772.388644,303916.079938,304056.898074,304193.250309,304324.0609,304450.874241,304577.777014,304709.386678,304846.452954,304988.14938,305081.954744
211,1606.1240340395834,22.377175903591667,2372.8505517220833,305068.209324,305090.414052,305118.572702,305147.669654,305177.512911,305208.983126,305249.964184,305319.013956,305427.746716,305565.564166,305715.474851,305865.678374,306014.215754,306160.38607,306302.279643,306436.926768,306563.169406,306679.846544,306789.337836,306897.025727,307010.939808,307134.321309,307266.053362,307404.123089
212,1372.0153250990415,24.331801122658334,2519.4743644729165,307546.061055,307688.95614,307823.369363,307883.628897,307909.818018,307935.188535,307975.211218,308057.849934,308187.804395,308324.56466,308455.914816,308579.499675,308692.758428,308793.7539,308881.1119,308952.950895,309008.027137,309046.292886,309071.634284,309091.949422,309112.275777,309140.724408,309181.697407,309238.531158
213,1244.64111523875,26.054878266429167,2328.4701106766665,309310.270662,309389.110465,309473.33768,309563.168341,309658.630474,309758.197927,309859.662805,309959.416304,310051.4743,310130.810062,310192.851777,310230.534142,310237.260087,310208.155357,310143.667623,310052.224015,309940.240705,309815.740097,309685.503087,309557.445052,309434.362698,309317.262238,309207.819721,309108.070635
214,1284.15061345775,26.34742119709583,2306.28074738125,309018.21569,308934.398949,308855.774635,308784.162121,308721.134295,308668.006783,308623.731332,308581.653489,308534.903099,308478.675085,308408.588231,308319.124648,308208.102837,308077.740515,307932.509772,307776.930429,307614.488231,307448.060865,307279.875822,307113.435958,306950.374046,306792.271278,306641.152898,306499.108798
215,1305.1062950637083,25.98150397230833,2423.2560173933334,306367.512763,306244.93887,306131.456748,306027.407098,305933.255458,305849.359622,305774.190568,305701.048298,305621.694494,305531.890059,305428.013926,305311.110558,305183.49348,305041.436091,304889.660747,304728.680194,304560.926329,304389.712874,304218.020261,304048.426013,303882.152901,303721.633544,303569.036504,303426.608555
216,1586.4393753225002,23.8132293292375,2634.969111013333,303295.643629,303173.470661,303058.594655,302951.662178,302852.765118,302762.118703,302680.51692,302605.218275,302532.47968,302459.371434,302384.680983,302307.902673,302227.596561,302143.854069,302056.622754,301964.042268,301860.686381,301752.734617,301645.195175,301544.365562,301456.586751,301387.699219,301341.328029,301321.877807
217,1432.0862628112084,24.132834397425,2508.94458946,301327.888616,301347.72457,301379.956103,301425.318319,301483.333867,301553.190405,301630.397962,301709.10315,301783.39963,301849.164358,301901.33381,301929.643936,301929.863347,301900.63981,301845.710089,301769.045989,301677.869551,301580.532303,301481.57212,301385.81326,301298.588111,301227.232543,301176.60666,301148.939788
218,1438.94252971,24.283181897837498,2605.0993144604167,301140.000495,301139.42338,301145.024162,301155.210877,301168.970484,301184.648553,301200.645402,301215.019509,301225.036909,301228.447288,301226.184362,301215.789825,301189.457622,301148.336527,301092.082068,301020.174359,300935.100314,300840.721156,300742.756459,300648.139451,300566.136332,300502.072195,300458.18845,300435.34534
219,1455.4611844654166,24.011864247233333,2567.6709703245833,300430.431172,300432.814315,300440.023678,300450.868498,300464.834391,300480.26956,300496.567006,300513.517973,300527.942582,300536.120339,300528.179827,300500.836786,300460.304655,300413.875673,300361.398675,300297.170555,300221.986162,300141.992558,300061.459866,299987.702362,299930.815456,299898.615868,299893.823409,299913.60995
220,1457.8529729547083,23.44466480045,2421.756804807917,299951.975157,299999.635785,300055.202238,300118.223561,300187.629537,300262.78068,300341.767139,300422.005632,300500.140411,300573.048935,300635.968916,300682.528023,300706.424696,300707.127057,300689.923257,300656.931315,300611.499733,300555.807211,300496.764538,300442.950088,300405.622939,300393.762145,300411.922297,300458.75309
221,1482.6447494403335,23.179739642425,2268.4284852608334,300526.661241,300605.657757,300693.706026,300788.44912,300888.944197,300994.596136,301105.215623,301219.021388,301330.964535,301435.163038,301526.527713,301600.138475,301652.884312,301683.753812,301696.995529,301690.903189,301669.945852,301638.199635,301600.624744,301566.384991,301548.384778,301554.437521,301587.214759,301647.516793
222,1404.9833365623751,23.107908620258332,2271.6248091825,301728.690193,301823.429529,301928.774234,302043.99509,302167.853875,302299.212754,302436.296151,302576.563761,302717.914887,302856.626017,302988.419527,303109.570654,303214.895135,303300.180759,303361.668342,303398.068916,303413.208874,303412.032027,303401.346358,303387.3899,303377.438178,303381.479763,303403.924982,303447.2779
223,1362.865928289,23.620311106470833,2351.086904895417,303509.894872,303584.458201,303668.971005,303761.600502,303862.642025,303970.779725,304084.526152,304199.752041,304309.684205,304409.108195,304496.146166,304563.469356,304605.985573,304629.539751,304627.04142,304598.961562,304553.753546,304496.422309,304433.076688,304371.717308,304322.986435,304295.62278,304292.992287,304316.297094
224,1424.272372391375,22.219144431995833,2212.82686641625,304362.077683,304422.716654,304498.936093,304588.764389,304690.390468,304802.913232,304924.243804,305050.530772,305176.367209,305296.384412,305407.818294,305508.631934,305595.506398,305666.39992,305719.667975,305757.364505,305785.385021,305808.118143,305832.7517,305871.991982,305932.470858,306014.243581,306113.716666,306227.524905
225,1523.6357233539584,22.3545285039625,2188.62996732875,306351.126226,306480.370906,306614.283516,306752.420391,306893.98874,307038.34733,307184.989466,307332.510976,307478.625352,307621.444618,307759.073113,307888.863225,308007.412882,308111.00845,308196.92018,308265.31016,308317.864307,308359.660564,308400.443035,308452.479569,308522.377219,308610.574956,308715.556697,308833.549499
226,1500.24611276975,22.339360483466667,2390.84910075375,308960.325987,309091.671983,309226.163292,309363.266135,309502.800802,309644.28952,309787.563793,309928.945103,310056.178935,310185.401735,310325.821448,310466.999011,310605.386544,310739.975934,310868.529467,310989.300035,311099.160927,311198.439326,311291.087732,311385.033997,311487.76775,311601.276436,311723.828738,311853.863121
227,1483.5051724659581,22.698802151933336,2364.1038002141668,311974.902133,312019.683157,312041.659007,312062.609426,312083.849201,312106.080581,312136.676739,312200.839152,312316.686087,312453.602781,312588.588065,312718.482578,312841.479758,312956.413447,313063.047163,313161.365359,313251.51537,313335.849435,313419.536699,313512.147568,313617.494559,313733.741939,313858.963315,313991.287215
228,1464.1573749269166,22.497052229470835,2283.5659458545833,314128.135908,314260.705427,314324.021805,314348.645945,314370.925925,314394.190421,314425.518867,314490.686334,314608.226983,314750.018534,314891.058346,315027.586493,315157.535486,315278.651577,315388.328717,315485.04657,315570.713111,315649.911624,315728.091004,315814.601099,315913.757196,316024.395468,316144.693414,316272.970343
229,1552.2367268701248,21.476097906737497,2324.6723298891666,316406.514756,316542.771354,316681.429702,316822.047843,316941.148984,316983.356579,317013.075328,317059.776201,317143.140012,317262.552646,317402.939211,317547.72235,317691.450724,317833.350869,317973.027302,318110.188216,318244.71689,318377.005233,318509.683024,318644.925092,318637.122948,318521.022925,318394.844026,318266.323076
230,1470.1201007966667,21.996883367133336,2105.0460437358333,318187.883576,318202.235655,318229.190114,318257.716171,318287.159478,318318.170026,318362.434889,318463.444093,318609.416023,318757.934215,318905.639374,319051.737466,319195.149954,319334.189734,319467.120565,319592.696569,319710.369111,319820.115788,319925.274218,320033.815655,320151.32057,320276.777434,320408.850033,320545.70829
231,1452.7540276043335,21.697548370383334,2084.29432570875,320685.831975,320827.735621,320971.179839,321115.941707,321261.395571,321386.575994,321445.896547,321542.899082,321686.816267,321832.999469,321977.637877,322119.653933,322257.656751,322390.048556,322514.903366,322630.719742,322737.026787,322834.778418,322934.372423,323044.585702,323164.224924,323291.596254,323424.757688,323562.141853
232,1589.7628837358334,21.692474335545835,2245.8068157008333,323702.326687,323844.036918,323986.85992,324129.170537,324229.608282,324262.848973,324293.847895,324355.001405,324475.880102,324620.691776,324765.338809,324909.227039,325051.895668,325192.675107,325330.617029,325465.107477,325594.974952,325720.766242,325845.587578,325974.402955,326107.713903,326244.754974,326384.573223,326418.042443
233,1467.1889561915002,22.168704568666666,2323.4630207987498,326387.00548,326403.390309,326425.73206,326448.618309,326471.903643,326495.812466,326525.454989,326585.078385,326697.979006,326839.410553,326982.639154,327124.329902,327263.72484,327399.892647,327532.003292,327659.464047,327782.525916,327901.754186,328020.891554,328144.845911,328273.954463,328407.388648,328544.166923,328572.891526
234,1506.1153816193334,22.087219607108334,2223.627609020417,328533.630212,328546.867385,328566.940641,328587.910285,328609.519152,328632.01171,328660.41535,328718.45619,328829.983139,328970.463101,329113.216931,329254.296574,329393.063343,329527.731327,329656.396076,329778.081489,329892.068687,329999.782103,330105.972417,330216.788334,330334.762967,330459.580802,330590.053723,330724.655323
235,1509.7066526486667,21.883407507425,2273.08204935,330861.921717,331000.319513,331126.770034,331176.090485,331196.754782,331216.666851,331242.563336,331288.629649,331375.646122,331511.549849,331651.679505,331789.743705,331923.872985,332052.899787,332176.828149,332295.859329,332411.578623,332525.673385,332642.19578,332764.88671,332892.8691,333025.213085,333160.459171,333179.848574
236,1574.65196520125,22.026321179475,2206.702329535,333138.375067,333149.811246,333168.032985,333187.153917,333206.764046,333227.208489,333253.211776,333306.893224,333412.743015,333551.224201,333691.439202,333829.719473,333964.877792,334095.65168,334220.969335,334340.989069,334456.614945,334569.81478,334683.109192,334802.033763,334926.999091,335057.010555,335190.873426,335327.510238
237,1537.57401225375,21.706208298862503,2212.00979002875,335463.208873,335539.985372,335564.636999,335585.713382,335607.522013,335630.456041,335661.124723,335726.445697,335826.607727,335949.264584,336090.314227,336230.873526,336369.815325,336506.505074,336640.340408,336770.350266,336895.437033,337016.120776,337134.611514,337255.471249,337381.134817,337511.34412,337645.001986,337781.067933
238,1640.1369252104166,21.86931259375,2236.1831806891664,337902.695086,337943.303377,337962.595538,337981.716238,338001.816886,338023.130999,338051.350208,338124.659449,338258.863342,338399.18178,338538.72046,338677.124919,338813.884318,338948.213592,339079.012397,339204.771303,339324.608658,339438.379276,339549.003266,339662.613478,339782.270755,339907.762915,340037.921142,340171.173033
239,1543.3947602591668,22.070319687216667,2173.4719317599997,340306.490336,340442.985352,340580.079807,340690.941093,340725.605675,340746.257858,340773.500492,340847.81652,340981.423638,341120.325522,341258.033534,341393.538566,341525.26641,341651.12147,341769.139684,341877.783956,341976.222211,342064.678211,342147.804034,342234.593599,342332.599471,342441.496492,342558.979319,342682.828569
240,1464.7429380839583,22.015781839470833,2126.59193945125,342810.915884,342941.516326,343074.166972,343208.471317,343343.602316,343449.77543,343486.64625,343539.411517,343648.669905,343785.464348,343920.438833,344052.206486,344179.085459,344299.307886,344410.997717,344511.911586,344602.285809,344683.479152,344760.189328,344841.161187,344933.592316,345037.975569,345151.711452,345272.543637
241,1504.0749250541667,21.935553531808335,2256.445127188333,345397.752647,345525.696033,345655.845116,345787.894662,345920.245374,346011.76721,346041.022036,346103.04909,346227.835531,346362.618897,346495.480828,346626.180752,346754.541104,346878.93843,346997.372681,347108.983892,347212.971837,347309.05442,347401.48907,347498.36646,347604.040537,347717.597924,347837.687697,347962.640516
